sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L_Alanine	L_Arginine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_acid	L_Glutamine	L_Isoleucine_1	L_Leucine_2	L_Phenylalanine	L_Proline	L_Serine	L_Threonine	L_Tryptophane	L_Valine	Ornithine	Chlorogenic_acid	putative_Chlorogenic_acid_Isomer	Cyanidine_3_Glc	Luteoline_8_C_Glc	Apigenine_8_C_Glc	Luteoline_7_O_Glc	Apigenine_7_O_Glc	Glycine	L_Histidine	L_Methionine	L_Tyrosine	Tyramine	Tryptamine	Shikimic_acid	Apigenine	Luteoline	ABA	SA	JA	JA-Ile	OPDA	IP	IPR	tZ	tZR	cZ	cZR	IAA 	Coumaric_acid_p	Caffeic_acid	Ferulic_acid	Sinapic_acid	Cyanidin_Mal_Glc
"5D, E1-"	2023	E-	E	5D	2	herbivory	indirect	0	1	1	w11	NA	3.770887864	0.773088884	0.582935530	4.784533489	11.799526555	4.431773384	0.846096787	0.777654139	0.617603073	1.143353410	3.329324159	2.034536440	1.103251837	1.694317601	1.570446014	1.681360483	0.787336238	25.431442121	21.462470477	6.778813464	49.419170311	4.663152735	1.173399899	0.327839116	0.051350570	0.150445189	NA	0.004105486	0.574367220	0.002312161	0.072381468	72.57634338	2200.775179	NA	NA	NA	NA	3.355892596	13.82834443	5.258713273	NA	38.27134584	63.02311544	675.0694494	72.33998675	108.0061969	5726.433678	0
"5D, F1+"	2023	F+	F	5D	2	herbivory	direct	1	1	0	w11	-0.028513148	2.211632737	0.581367317	0.687193986	3.771134593	8.690279922	1.811039820	0.464126384	0.342120063	0.415036214	0.462886892	2.981331131	1.335243341	1.070338576	1.084194448	0.251232321	1.522674472	0.960892080	63.858839179	27.499727670	10.993634762	56.416146944	7.185308163	2.287435353	0.497163529	0.075091622	0.224791801	NA	0.004334329	0.912917988	NA	0.060320011	201.8402703	712.0195527	NA	NA	NA	NA	4.389368661	6.837481692	23.62787896	NA	181.6348206	26.02515741	1271.741733	50.14062537	NA	7538.735413	24.86927107
"5D, F1-"	2023	F-	F	5D	2	herbivory	indirect	0	1	1	w11	-0.019504730	1.678133891	0.504004181	NA	2.413206576	5.393130578	1.069093739	0.353884330	0.281923004	0.347022784	0.335713384	1.718289865	1.151963480	0.760307071	0.773122028	0.272161222	0.971343582	0.449652215	31.780189811	16.189234638	6.514914735	33.997992720	4.605123662	1.427648023	0.401163497	0.072508254	0.198286848	NA	0.002296331	0.793399457	NA	0.027733240	131.7717574	657.0517344	NA	1.671935366	14138.64929	NA	2.323656667	3.694952259	28.94023199	NA	165.6423249	18.62975836	827.5666821	33.72722365	NA	8706.1083	15.90814561
"5D, G1+"	2023	G+	G	5D	2	herbivory	direct	1	1	0	w11	-0.015304673	1.656617901	0.522737312	0.485161540	2.367808080	6.764949565	1.286278026	0.338925462	0.253845777	0.306586797	0.303711546	2.256276236	0.914576655	0.885928145	0.866803847	0.198248368	1.013239623	0.708534474	52.611120899	26.045880234	7.204361072	46.640153093	4.023868319	1.593608822	0.380366805	0.065958031	0.159294234	NA	0.008249356	0.885314137	NA	0.039573879	115.3616212	611.0579001	NA	NA	NA	NA	2.897768129	4.407772235	12.02390277	0.843601762	117.2531295	21.68672562	958.3751649	45.10743199	NA	8094.042044	26.76347235
"5D, G1-"	2023	G-	G	5D	2	herbivory	indirect	0	1	1	w11	-0.035642226	3.028702111	1.016874945	1.454258628	3.184841911	10.662001188	3.526574366	0.745831484	0.593770641	0.639812158	0.718183922	3.136678299	1.659416276	0.862190015	1.540530357	1.185488853	1.578727314	0.502117743	15.312363369	17.803412692	5.871633623	36.808973394	3.820121057	0.732621337	0.336090981	0.050015227	0.180992504	NA	0.002780517	0.283093230	NA	0.045025095	101.1985863	1762.415695	NA	NA	NA	NA	1.76706025	4.899134764	1.344302813	NA	12.82859122	39.98888678	324.6175956	45.75514579	9.777360405	3101.190162	6.431252836
"5D, H1+"	2023	H+	H	5D	2	herbivory	direct	1	1	0	w11	-0.048497189	2.769852345	1.006783216	1.011577395	2.618442776	8.150032001	2.671814198	0.673667819	0.847903461	1.042619255	1.058337324	1.769453087	1.422417173	0.968478410	1.386968956	0.303881727	1.269206837	0.630151260	37.970897229	22.452613241	7.911733977	40.333584969	4.887333038	1.718801050	0.540651572	0.342669209	1.148455838	NA	0.004118543	1.235377751	NA	0.019735807	215.0987547	641.6319015	NA	NA	NA	NA	5.930849495	5.273838225	14.09730016	NA	109.9509042	40.02299918	1005.892861	44.5776347	772.0832889	12392.93682	11.27825694
"5D, H1-"	2023	H-	H	5D	2	herbivory	indirect	0	1	1	w11	-0.062590670	1.773055013	0.442377068	0.313716426	1.875886544	4.797488930	1.463440290	0.317873468	0.255860854	0.260202502	0.298962886	1.687404022	0.769641952	0.631649090	0.792229675	0.285560971	0.723647332	0.345716846	27.860111225	15.977969058	4.673972931	30.865243045	2.875929214	1.322566147	0.290389464	0.052876554	0.144442157	NA	0.003396472	0.733305889	NA	0.048211496	74.03393514	715.2798244	NA	NA	25477.12486	NA	4.637491966	4.122123943	12.27408648	0.986867427	102.8145465	43.71222951	1338.324213	81.74173058	130.8193137	5480.628447	16.35048059
"5D, I1+"	2023	I+	I	5D	2	herbivory	direct	1	1	0	w11	-0.038319950	3.502913892	0.698116824	0.809930200	2.662069425	8.970158278	1.347201505	0.660314995	0.484655788	0.437030820	0.639739177	5.181727156	2.092409481	1.289260589	1.379645955	0.635525722	1.843977459	0.889797253	27.249363157	20.182000024	8.180673503	48.260704123	6.525197440	6.437429201	1.307044142	0.112003287	0.567038389	NA	0.003868329	0.583073879	0.005486370	0.151343226	NA	2680.89711	NA	6.291891241	NA	NA	28.11445314	17.40780825	32.06736177	NA	184.2999825	23.19475369	2585.906183	1004.907086	141.6612003	4210.525848	16.64720216
"5D, I1-"	2023	I-	I	5D	2	herbivory	indirect	0	1	1	w11	-0.032724669	13.207385933	2.009509306	NA	9.358944816	15.376254873	6.684314795	2.676450503	2.586534851	1.743958405	3.012839485	20.687117595	6.918394562	NA	5.714762567	6.091245153	0.706657196	0.379883919	NA	10.255959075	4.396116545	24.703089541	2.348619691	1.289258438	0.432733101	0.064047614	0.159275495	NA	0.003582570	0.672753671	NA	0.144305900	134.0204088	14795.66429	NA	NA	NA	NA	NA	9.106590475	2.8526102	NA	18.4695241	76.2685574	2472.20349	459.8345408	140.4950826	14330.60042	26.8697661
"5D, J1+"	2023	J+	J	5D	2	herbivory	direct	1	1	0	w11	-0.073997815	1.690608070	0.426808699	0.777043886	2.052207256	9.732340389	1.520858136	0.390377153	0.250198948	0.373526501	0.411453316	2.765858538	1.261474775	0.937245667	0.960682421	0.201215309	2.184005394	1.313237740	25.008719915	23.273806957	7.764889496	42.636596146	4.524516676	1.669383270	0.241643086	0.063280943	0.142020914	0.051842598	0.005627791	1.517481942	NA	0.052442148	66.59298258	686.1524028	30.21490022	NA	NA	NA	4.495191221	3.333213866	10.61735199	1.629684396	111.0545036	32.45049607	2015.405467	221.7751376	NA	11633.71232	11.96200277
"5D, J1-"	2023	J-	J	5D	2	herbivory	indirect	0	1	1	w11	-0.148531539	1.520746122	0.826173580	0.520089448	1.822702518	7.653070013	1.526462831	0.375403354	0.295097104	0.350223635	0.423086476	1.465005010	0.964575242	0.852158721	0.743838785	0.300985274	1.257750908	0.540595282	9.622319205	11.185587852	3.438148249	20.111467278	1.891752446	0.758357283	0.206925841	0.096294860	0.318396618	NA	0.003194500	0.405701511	NA	0.027517494	141.2621942	909.3062818	15.64206431	NA	NA	NA	6.300904107	2.607784029	14.88942818	NA	125.8858165	39.82244948	1316.246049	259.1701874	114.3328694	5074.710412	4.528795193
"5D, K1+"	2023	K+	K	5D	2	herbivory	direct	1	1	0	w11	0.036444515	1.398816394	0.235414895	0.517766718	1.388078415	5.146562274	0.791049939	0.273968875	0.191361134	0.231252694	0.258170123	2.073348692	0.839304163	0.610409993	0.615904319	0.215484889	3.783162567	1.255220245	56.391335599	22.303398584	21.821973144	33.306013750	4.781254396	0.860111660	0.127590037	0.030698971	0.097345970	0.014098493	0.002197959	1.073201458	NA	0.028918088	NA	737.0232287	42.95890012	6.515622845	13649.36523	NA	4.736104085	1.649554592	8.482840854	NA	160.6407583	29.45157348	1982.783121	139.6214611	121.101812	3827.075507	30.6494183
"5D, K1-"	2023	K-	K	5D	2	herbivory	indirect	0	1	1	w11	0.006622040	1.575615643	0.242400739	NA	1.646661163	5.115807315	0.672948040	0.238581299	0.206031591	0.270170708	0.284628962	1.734694817	0.736100672	0.454227489	0.562007792	0.196385319	1.746736515	0.587040955	47.345558065	18.830330572	16.116424390	28.022063704	3.687821414	0.652933630	0.178990443	0.043533580	0.105640256	NA	0.001314331	1.374950251	NA	0.020646255	NA	776.7858722	NA	1.409507247	NA	NA	4.213962379	3.061810907	8.35572221	NA	105.2395744	17.13862925	1284.675947	50.46307189	473.7289742	4942.1238	19.92539658
"5D, L1+"	2023	L+	L	5D	2	herbivory	direct	1	1	0	w11	-0.001665843	1.230075759	0.382076857	0.497863432	2.106552354	5.628239574	1.061391478	0.286351736	0.224759086	0.263273305	0.309427388	1.633300054	0.820039818	0.693437561	0.729686696	0.244321518	1.288714020	0.868428508	47.039607279	21.767432563	8.205249049	40.535896406	4.744760868	0.836599403	0.173040223	0.087812151	0.113927881	0.015179006	0.003806087	1.123762689	NA	0.044463157	243.2657911	696.8762033	11.45928864	1.623319845	NA	NA	4.094677258	4.661064285	14.47380076	1.807898932	120.3139015	24.42804272	1678.131175	153.4557696	NA	11010.90329	22.25308515
"5D, L1-"	2023	L-	L	5D	2	herbivory	indirect	0	1	1	w11	-0.038025383	3.009493475	1.090143697	0.992785125	3.242161053	9.571702767	3.046502490	0.808340740	0.989613748	1.192742404	1.313579715	2.021172902	1.513868441	1.095003090	1.562379797	0.454543526	1.595069781	0.739568369	43.023760525	25.334403986	8.688654309	46.615259322	5.524591880	1.534122272	0.520055982	0.397372968	1.272525908	NA	0.004597917	1.393136315	NA	0.018796713	206.4299553	1025.966651	NA	0.603526601	NA	NA	6.27212298	6.668421611	16.06092244	NA	126.0284765	52.03904586	1183.884485	75.35005338	NA	15533.67768	15.74281199
"5D, M1+"	2023	M+	M	5D	2	herbivory	direct	1	1	0	w11	-0.042579400	2.674803745	0.628649636	0.665454478	3.953782932	7.957110976	1.898156713	0.490018716	0.487224566	0.491627415	0.588045772	4.403259986	1.421647705	0.937304893	1.185598745	0.994957182	1.197747622	0.946996164	60.758610919	26.944041739	9.397048752	49.379675665	5.457230235	1.452442490	0.276554197	0.081898876	0.182079832	NA	0.005026852	1.395370387	NA	0.058527848	108.3606333	902.6560847	NA	NA	NA	NA	3.69203717	8.198247938	15.87126432	1.925050823	84.32220651	34.23972613	1746.671153	98.44580516	116.3190944	7734.943409	25.68375892
"5D, M1-"	2023	M-	M	5D	2	herbivory	indirect	0	1	1	w11	-0.042906144	2.487117242	0.442227720	0.262722799	3.117896562	4.955992376	1.436641522	0.495927539	0.511636041	0.519815977	0.524136161	3.357346432	1.438171363	0.847076851	1.176000089	1.092921236	0.940589543	0.532552097	39.363146874	20.021506206	6.699176986	38.498638481	4.361030136	0.435914696	0.145978573	0.067348683	0.092669058	0.007044057	0.002713451	1.575606821	NA	0.065704921	79.6677756	668.1021651	NA	NA	71035.8321	NA	5.418970621	4.542082738	12.30838461	NA	78.31017106	48.11454079	1739.945582	171.8149771	867.9291837	8776.065237	19.02225645
"5D, N1+"	2023	N+	N	5D	2	herbivory	direct	1	1	0	w11	-0.057750696	2.903860007	0.590899862	0.933235643	2.702104114	7.863002067	1.583057493	0.596455483	0.541214553	0.524144819	0.669403254	3.596598705	1.475151283	0.952662183	1.329151887	1.104901665	1.369858896	1.068184814	57.953175598	27.783642019	10.004791546	51.336943050	5.552587552	1.122616112	0.143006499	0.040543582	0.097649901	0.015428058	0.007148177	1.584553864	NA	0.054454189	32.20153297	769.8291588	NA	NA	19283.70796	NA	4.488263195	7.619919927	20.1480178	1.144907804	120.1612155	25.45537202	1539.845297	149.3448902	NA	9047.953574	28.79958306
"5D, N1-"	2023	N-	N	5D	2	herbivory	indirect	0	1	1	w11	-0.021164498	2.932155738	1.297493320	1.470704252	3.249209089	8.202636548	2.002417618	0.831387217	0.747718971	0.727485967	0.726340649	3.249486614	1.665556750	0.910783409	1.543150638	1.036580094	1.262834656	0.596267336	37.982508344	21.997330264	7.429941084	42.558596815	4.605047585	1.496444684	0.452487733	0.208182655	0.490437484	NA	0.005049107	1.150203727	NA	0.046051990	87.66099978	757.122479	NA	NA	NA	NA	2.800070841	4.1855421	8.644782853	NA	67.85330421	20.96009493	1076.4971	68.80035899	NA	12069.71953	15.6171887
"5D, O1+"	2023	O+	O	5D	2	herbivory	direct	1	1	0	w11	0.017210381	2.485285471	0.411130662	0.869671493	2.286189212	7.909321529	1.281292660	0.480354970	0.412649791	0.405173114	0.433008245	3.058431570	1.348768953	0.952343711	1.354881815	0.618744871	1.738645315	1.035461859	73.530575633	27.924079692	15.364079309	53.351692916	6.227160498	1.114071929	0.230578813	0.056180866	0.160047592	0.026158997	0.002579516	1.575306252	NA	0.044073498	17.02658479	629.4268152	99.32211694	NA	9937.669704	NA	4.042936858	2.293657691	8.014676182	NA	176.9488868	30.37014929	2050.140272	107.5521023	NA	7207.955566	29.00098607
"5D, O1-"	2023	O-	O	5D	2	herbivory	indirect	0	1	1	w11	-0.018243772	1.919806008	0.331932959	NA	2.165457088	5.038748769	1.114947444	0.418251338	0.393849846	0.398502534	0.476606016	2.643743740	1.277371781	0.719856039	1.114203870	0.814148048	0.958736284	0.411888874	50.884826523	20.390387632	10.067895587	35.685221337	4.047366589	0.802352760	0.205296597	0.046692787	0.103533083	0.022955961	0.001916943	1.452846938	NA	0.016534944	12.90085336	603.8290696	NA	NA	11590.65432	NA	4.741072029	4.701066118	11.84496342	0.692895167	128.4865349	21.6808494	1162.586539	36.17907444	474.3614456	6586.095876	17.60218413
"5D, P1+"	2023	P+	P	5D	2	herbivory	direct	1	1	0	w11	-0.008055043	2.454284467	0.391097954	0.720593083	1.910530513	5.249366334	0.851194521	0.453717939	0.412556404	0.355837653	0.473869662	3.637642872	1.189236026	0.791402407	0.986109826	0.723903886	1.549579997	1.261104303	33.477182586	27.284451414	8.024321506	48.811979903	3.887177450	1.176627674	0.289632588	0.070298968	0.131413268	NA	0.003300527	1.033541606	NA	0.039513272	NA	343.0235089	NA	320.4627843	35701.0895	NA	34.15898058	NA	19.03895581	NA	267.7622914	31.66347736	1596.058999	34.12706104	NA	8009.156495	25.95149524
"5D, P1-"	2023	P-	P	5D	2	herbivory	indirect	0	1	1	w11	0.018965298	1.623075010	0.245250491	NA	1.710021363	4.054716729	0.924691295	0.410505627	0.335050425	0.340780088	0.383986474	2.112400791	1.093043120	0.557920934	0.831934269	0.737834416	0.704566453	0.375730836	22.086109206	19.586229540	4.989954214	36.003259718	2.480436986	0.431411418	0.129549971	0.041569469	0.074692422	NA	0.001842937	0.863254629	NA	0.034225895	NA	405.52234	NA	NA	10758.59028	NA	8.934798752	NA	10.68288038	NA	97.17498888	20.88442548	925.9727613	38.2059484	NA	7372.394771	12.73684444
"5D, Q1+"	2023	Q+	Q	5D	2	herbivory	direct	1	1	0	w11	0.033798095	2.416472401	0.387525068	0.560664261	2.437536249	7.588536082	1.435503063	0.399004248	0.339099589	0.352386812	0.393605361	3.061324488	1.260687713	0.829034352	0.907104104	0.615843130	2.390217600	1.607708660	82.906656471	32.410472815	25.338675622	45.342951556	4.779955100	0.796429555	0.213826082	0.060331742	0.125197800	NA	0.001968599	1.400478563	NA	0.044199340	NA	1079.690381	NA	98.21364839	198866.508	NA	3.102094523	4.539940031	7.964740658	2.267377246	150.922541	27.19044926	2526.235391	127.8797414	567.5837561	4945.850145	29.0943386
"5D, Q1-"	2023	Q-	Q	5D	2	herbivory	indirect	0	1	1	w11	-0.007537758	1.398292653	0.337638202	NA	1.837462884	4.120813681	0.913899502	0.297123777	0.286533407	0.330703625	0.310401992	1.917354255	0.824954099	0.523036466	0.657878993	0.541144433	0.940326575	0.491956836	43.831706617	19.587125790	14.514104108	28.943655780	2.956273745	0.249370666	0.077786538	0.041364308	0.066746208	NA	0.001633488	1.031496881	NA	0.036962291	NA	667.5556913	NA	NA	195503.5741	NA	6.309983159	5.245816111	10.49703346	NA	156.6028105	45.66782477	1228.566961	54.55506145	419.0489213	4969.117282	17.83335034
"5D, R1+"	2023	R+	R	5D	2	herbivory	direct	1	1	0	w11	-0.033131557	1.964407712	0.302556030	0.679939210	2.972877057	6.676193206	1.547983189	0.424805440	0.340082797	0.363175495	0.441670005	3.010383105	1.277440321	0.922473285	0.997770667	0.553204575	1.612447618	1.246251293	59.583017931	27.180028916	10.679933766	54.461764827	5.978870074	0.702832048	0.140639143	0.064843437	0.119058497	NA	0.005279791	1.781557133	NA	0.028480752	40.20148048	890.0585516	NA	NA	45155.8089	NA	8.718781471	6.575149993	33.03985146	NA	262.6247273	26.52917608	1648.347247	76.00985205	NA	8707.071526	28.5975001
"5D, R1-"	2023	R-	R	5D	2	herbivory	indirect	0	1	1	w11	-0.020548719	1.514104510	0.528080582	0.496139299	2.473988159	5.780611156	1.332262108	0.360671824	0.328472161	0.336217160	0.393859456	1.994579907	1.005108541	0.681679651	0.845551099	0.667061812	1.185683351	0.550077799	33.659868634	18.521606762	6.344549170	37.693343928	3.967295188	0.366620501	0.135688126	0.081029659	0.093943701	NA	0.002762214	1.260494423	NA	0.014997743	99.36481608	688.3979624	NA	NA	NA	NA	20.08564258	NA	30.65204079	NA	189.6099421	24.85880283	1111.200865	41.15108667	747.9732561	9561.691827	15.86999658
"5D, S1+"	2023	S+	S	5D	2	herbivory	direct	1	1	0	w11	-0.005284631	1.739195871	0.249162445	0.544200487	2.917109670	6.257941704	1.197934116	0.360208073	0.290959764	0.372087644	0.460405053	2.055252317	1.095447817	0.830272286	0.811712943	0.511444522	1.712899589	1.174944139	64.904747504	27.270843345	9.481271097	53.437893473	5.987552479	0.563219235	0.116334543	0.056893520	0.085775067	0.016313776	0.003179054	1.508501271	NA	0.033534078	132.1236341	718.5113016	NA	NA	87203.35392	NA	5.503674528	4.1557396	32.00085834	NA	292.2965261	26.68688397	1550.664372	107.5326645	765.4657869	7408.439671	35.06109484
"5D, S1-"	2023	S-	S	5D	2	herbivory	indirect	0	1	1	w11	-0.011076962	1.058708984	0.221423708	0.353867048	1.735396212	4.140055617	1.015746499	0.233124412	0.206009874	0.234989839	0.243436917	1.103552458	0.743011049	0.492774807	0.513026342	0.358852497	0.869235429	0.360443749	24.337757068	12.788898855	4.210116188	24.488571310	2.762326445	0.276264448	0.081169409	0.039756298	0.056288858	NA	0.001067385	1.023722049	NA	0.058371749	116.9440923	609.015021	NA	NA	371133.1002	NA	4.541170986	4.114341536	15.85022361	NA	139.0567606	37.61160743	1172.061385	98.39959639	605.1093301	8260.735719	15.23335358
"5D, T1+"	2023	T+	T	5D	2	herbivory	direct	1	1	0	w11	-0.021918269	1.732451796	0.244242894	0.600657714	2.543891105	5.919004836	1.161091830	0.327284240	0.246291470	0.333405100	0.272283990	1.884583466	0.927206224	0.831848359	0.863088319	0.394356081	1.436270686	0.954135449	51.955812551	23.040113182	11.445264507	41.957994098	4.695649780	0.581243291	0.114742730	0.054200458	0.088447058	0.016635571	0.007561120	1.239954358	NA	0.022525559	129.2438679	728.3781106	NA	8.012979261	93467.84746	NA	3.659265337	5.274170375	12.33295497	2.110326598	140.7515412	25.7738887	1271.139006	63.53380827	530.2020021	8700.22556	26.21831049
"5D, T1-"	2023	T-	T	5D	2	herbivory	indirect	0	1	1	w11	-0.022450309	2.043784187	0.863516195	0.550555545	2.677321757	7.157514350	2.101888431	0.536526354	0.667815300	0.923408882	0.691163546	1.856972379	1.260538648	0.921038538	1.104453123	0.432599391	0.960120177	0.460225297	27.044042443	16.385002140	5.305192966	33.298335246	3.609012096	1.093758511	0.421487223	0.326189283	1.025254982	NA	0.005626742	0.851440929	NA	0.040127526	192.5361241	990.8481167	NA	NA	178256.2721	NA	6.963307104	NA	15.1537511	NA	152.5229945	90.22205551	1307.456495	84.33009739	652.3464585	9573.747644	12.11435172
"5D, U1+"	2023	U+	U	5D	2	herbivory	direct	1	1	0	w11	-0.028964436	2.545621494	0.377907969	0.676399887	4.304868898	10.227708391	2.046986588	0.481514705	0.376190094	0.456347257	0.490045445	3.137317374	1.532754992	1.227176670	1.216855898	0.556155010	1.739442611	1.376426487	76.358137283	34.476432533	12.600053017	66.841362023	7.321773161	1.623539306	0.358515185	0.096033459	0.177200235	0.019935405	0.005101640	2.389156915	NA	0.048826548	98.57861926	851.2657309	NA	3.595795972	44781.95222	16.54536061	4.028516715	5.760255337	17.16245119	NA	159.5848814	33.65662319	2103.774548	214.8399364	172.2771125	7945.656498	28.42820016
"5D, U1-"	2023	U-	U	5D	2	herbivory	indirect	0	1	1	w11	-0.011178567	1.480517808	0.845160839	0.867316398	2.446300244	6.090983773	1.482108699	0.367582753	0.311976079	0.340418238	0.380560006	1.654817934	1.074750631	0.715477555	0.800310709	0.457203219	1.017768816	0.500409391	28.867638335	16.952783470	6.182808668	35.286225877	3.874918901	1.261799884	0.320647751	0.060739473	0.161134941	NA	0.002266682	1.233822244	0.004681329	0.085244171	82.97940964	856.2451822	NA	NA	903359.0517	NA	6.899635386	4.828472236	7.11503215	0.917692092	70.64817271	88.37774379	1817.678436	168.652348	154.8212711	3540.633363	14.76521093
"5D, V1+"	2023	V+	V	5D	2	herbivory	direct	1	1	0	w11	0.034849676	1.921483866	0.430165386	NA	2.390074655	5.224606673	1.005639844	0.320279666	0.256050126	0.279323577	0.292485531	2.341398391	0.975870620	0.716103486	0.747959232	0.311185226	1.104382861	0.829569924	45.636410012	20.888497492	6.522386133	39.482216994	3.757156023	1.489648554	0.269457656	0.057552744	0.123564088	0.014396922	0.003677715	1.578947018	NA	0.034159232	53.90518556	685.216695	NA	153.2563807	215262.0768	NA	12.04290143	6.444611883	56.73463347	NA	496.2995611	40.88216844	1740.711172	62.98379858	727.0671347	10678.19518	34.71499695
