sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L-Alanine	L-Arginine	L-Asparagine	L-Aspartic Acid	L-Glutamic acid	L-Glutamine	L-Isoleucine_1	L-Leucine_2	L-Phenylalanine	L-Proline	L-Serine	L-Threonine	L-Tryptophane	L-Valine	Ornithine	Chlorogenic acid	putative Chlorogenic acid Isomer	Cyanidine_3_Glc	Luteoline 8-C-Glc	Apigenine 8-C-Glc	Luteoline 7-O-Glc	Apigenine 7-O-Glc	Glycine	L-Histidine	L-Methionine	L-Tyrosine	Kynurenine	Kynurenic acid	Serotonin_1	Tyramine	Tryptamine	Shikimic acid	Apigenine	Luteoline	Folic acid	Tetrahydrofolic acid	Lactic acid	Malate	Succinic acid	Dopamin	L-DOPA	GABA	Melatonine	Cyanidin_Mal_Glc
"5C, V1+"	2024	V+	V	5C	2	control	nodirect	0	0	0	w12	0.010148989	1.096601993	0.570578109	9.226103137	4.472144385	6.488902616	5.402213333	0.357815355	0.204868508	0.224212771	0.203988168	1.063285856	1.511597987	0.346986833	0.773259994	0.437060803	1.643985605	0.717543168	34.80123882	14.16147284	7.463025947	20.50668212	2.756044972	0.563933867	0.149818731	0.041845691	0.126688511	2.54E-03	2.75E-03	2.83E-02	2.85E-02	2.80E-03	0.967199602	6.82E-04	0.017218332	1.04E-04	4.06E-03	0.001761354	0.646358095	0.058201616	0.994931835	2.97E-03	0.261914299	NA	31.23087526
"5C, W1-"	2024	W-	W	5C	2	control	noindirect	0	0	1	w12	-0.022487181	2.516058928	0.607852171	25.8785493	5.384448881	9.068480434	4.742769498	0.844081876	0.437187538	0.536568012	0.449496667	3.56765187	3.000710726	0.724975719	1.812815762	1.305612447	4.777213006	1.290739383	47.8168884	21.43256124	14.35298232	36.6692435	4.361721056	0.955059498	0.410893996	0.045196309	0.199061749	8.18E-03	1.68E-02	0.159201443	0.262465212	1.38E-02	1.083895685	2.44E-03	0.060736155	NA	5.77E-03	0.010452944	1.165554269	0.071164534	5.965380799	1.05E-02	0.655489549	NA	26.97000949
"5C, W1+"	2024	W+	W	5C	2	control	nodirect	0	0	0	w12	-0.047189497	1.985811758	0.855591263	20.59481863	5.39994662	6.721001162	5.866110044	0.557833424	0.352884127	0.358796043	0.330108109	3.128305569	2.544716649	0.478349686	1.094102295	1.197907225	2.452764355	0.871973508	42.134093	16.92224136	11.42638685	25.75637139	3.306200879	1.207749442	0.551494949	0.051130804	0.169883487	4.87E-03	6.12E-03	0.139672521	4.09E-02	4.30E-03	1.552860561	4.40E-03	0.090285408	NA	3.25E-03	0.014002428	0.807789418	0.056122624	2.884760787	3.46E-03	0.316624535	NA	30.3557834
"5C, X1-"	2024	X-	X	5C	2	control	noindirect	0	0	1	w12	0.000732659	1.643198628	7.017337076	73.65000898	7.733932693	9.957442962	9.604672776	0.704730843	0.330173032	0.387274869	0.274956504	2.64688826	2.919720872	0.493568672	1.300737037	8.163837467	2.138223372	0.985440323	32.11316452	14.25566794	6.655781571	27.49350557	3.607259517	0.59006585	0.514574146	0.061814675	0.149026901	4.01E-03	6.87E-03	5.24E-02	6.35E-02	6.34E-03	1.615960927	1.86E-03	0.028589864	NA	4.65E-03	0.007231052	1.277451714	0.056680076	1.228805107	6.64E-03	0.477704475	NA	20.75187302
"5C, X1+"	2024	X+	X	5C	2	control	nodirect	0	0	0	w12	2.6275E-05	1.839830409	0.536894159	6.376446668	7.815595128	11.83283564	10.31504516	0.381934579	0.220504298	0.310883664	0.236991853	1.759755233	1.514517058	0.422302569	1.043067683	0.493443844	2.833294116	1.337806347	71.99934859	24.61464175	15.91781236	36.71384125	5.396846953	0.552026334	0.196029623	0.031981353	0.150038334	2.79E-03	4.71E-03	3.77E-02	5.41E-02	8.52E-03	1.976311807	3.13E-03	0.098968418	1.73E-04	5.96E-03	0.004848634	1.03384772	0.085004822	2.359270571	4.17E-03	0.416860041	1.00E-03	36.8717007
"7B, A1-"	2024	A-	A	7B	3	herbivory	indirect	0	1	1	w12	0	9.994779527	8.253447969	202.819829	36.16004119	40.2307652	19.53006082	1.937004109	1.150018645	1.570992246	1.774261984	17.06254362	13.34824388	3.995794906	6.801183325	8.342475769	10.92037076	5.532463329	74.07526548	61.91519662	37.59801452	110.656898	21.18566778	9.570258859	3.516929728	0.100857312	1.152817706	0.1274545	0.186182583	0.146723136	1.912406703	6.87E-02	2.780695403	2.09E-02	0.431497313	NA	NA	0.171670437	11.23681782	0.516370309	17.7703413	NA	5.570431461	NA	61.53211501
"7B, A1+"	2024	A+	A	7B	3	herbivory	direct	1	1	0	w12	0.08254408	2.60908227	5.048488855	206.0146402	14.94919402	15.21008664	21.1163157	1.056472144	0.791304797	0.499436474	0.41699375	3.851287515	2.757145478	0.929263587	1.926874492	7.849262904	1.73102377	1.36502957	39.48178018	20.62223826	12.09991948	27.70024749	5.518555256	0.893137851	0.585053167	0.018858734	0.276156208	1.06E-02	6.19E-03	2.01E-02	0.629851056	2.00E-02	1.986332999	1.84E-03	0.04006577	2.75E-04	6.51E-03	0.038197412	0.932349556	0.116727896	10.40297469	1.60E-02	1.347921099	NA	23.06387643
"7B, B1-"	2024	B-	B	7B	3	herbivory	indirect	0	1	1	w12	0.06399141	4.993574247	1.227168416	15.84473457	10.20750653	14.13587917	6.998544565	0.464535903	0.410652223	0.478219433	0.796944175	6.748089603	3.221153533	0.458637052	1.358233059	2.324328726	1.022867702	0.915862794	47.59022824	20.48823326	8.073699997	31.86846304	3.698005931	5.279887187	0.241322321	0.00776189	0.996943946	NA	3.64E-02	2.89E-02	0.151429482	9.72E-03	2.163315182	2.99E-03	0.061062796	NA	NA	0.030279531	0.762408391	0.100069557	5.827965683	NA	0.621633745	NA	27.62922322
"7B, B1+"	2024	B+	B	7B	3	herbivory	direct	1	1	0	w12	0.072235334	1.951899149	3.39258646	174.0562374	12.95334453	12.01564533	19.65776135	0.692643023	0.553738009	0.438630319	0.365208853	2.985998267	2.042500422	0.767018036	1.312346937	7.945349224	1.412389231	1.185799105	31.69329782	17.42778961	8.903751461	23.28431115	4.179630367	0.690932444	0.457722937	0.022196444	0.204468178	NA	8.96E-03	2.79E-02	0.88526977	2.66E-02	2.001656441	1.10E-03	0.028881495	1.61E-04	7.86E-03	0.008967683	0.657533589	0.097304758	26.10552324	1.32E-02	0.331835863	NA	19.36232673
"7B, C1+"	2024	C+	C	7B	3	herbivory	direct	1	1	0	w12	0.121423256	1.741612309	0.608893759	121.7262205	9.506583905	9.90844681	16.21344463	0.694275702	0.587184982	0.37499906	0.223146312	2.520593775	1.726074671	0.709006164	1.20734258	3.709407554	1.113743104	1.081761777	19.71183837	14.45403855	7.866400051	18.21977202	4.449367184	0.642022449	0.310294916	0.012966176	0.181125857	NA	3.50E-03	3.00E-02	0.836471064	2.58E-02	1.740839463	9.89E-04	0.014291313	2.60E-04	7.77E-03	0.004818632	0.825154438	0.12405206	16.07042392	1.82E-02	0.418669449	NA	24.37063766
"7B, D1-"	2024	D-	D	7B	3	herbivory	indirect	0	1	1	w12	0.031266741	3.04417893	10.57301071	65.5250161	10.65824649	10.20155347	10.31647383	0.83551162	0.4925491	0.473962058	0.725900863	5.36321881	3.076436741	1.10910571	1.513472103	3.284604753	1.774900417	0.859513158	41.55717268	18.4674492	7.322924044	32.32414125	4.786619238	1.302103155	0.625255009	0.022473013	0.171775885	1.82E-02	1.27E-02	3.93E-02	0.156282556	1.64E-02	2.105558875	7.54E-03	0.156010972	NA	6.40E-03	0.01918527	1.13703661	0.083240103	2.757012945	8.05E-03	1.023863979	NA	34.27416361
"7B, D1+"	2024	D+	D	7B	3	herbivory	direct	1	1	0	w12	0.087804282	2.188279029	1.099930292	156.6817138	13.11979034	13.07777486	18.66992615	0.549733005	0.440751605	0.383631254	0.322509583	3.30511012	1.901874927	0.462335938	1.203009804	4.699282357	1.642255287	1.374978088	32.31334594	18.96675801	11.16543239	22.68940202	5.724165848	0.843698826	0.429278588	0.017321608	0.189907332	5.14E-03	3.92E-03	2.29E-02	0.758417316	2.02E-02	1.844299509	1.72E-03	0.023386289	1.29E-04	1.04E-02	0.004173526	0.625595775	0.116709172	16.40932944	1.27E-02	0.404786384	NA	20.68884812
"7B, E1-"	2024	E-	E	7B	3	herbivory	indirect	0	1	1	w12	0.099021026	2.780495905	0.532364271	7.319948011	9.883958316	14.09819599	19.5803559	0.356772854	0.205230982	0.23702779	0.312503603	2.851470736	1.675630362	0.244150914	0.874690248	0.723206837	1.915973351	1.214216672	40.39986684	17.17766689	9.008072863	31.82498827	5.973480594	0.651692613	0.190333769	0.021902207	0.11653346	3.98E-03	8.89E-03	1.58E-02	3.14E-02	3.63E-03	3.133254489	3.99E-03	0.100952498	NA	4.60E-03	0.016243679	0.907709944	0.078115098	0.678607834	2.80E-03	0.257802982	NA	31.51999466
"7B, F1-"	2024	F-	F	7B	3	herbivory	indirect	0	1	1	w12	0.021816446	118.4458394	92.19784895	224.5553369	107.6183801	122.8528657	116.3884753	13.37880776	11.29999572	10.07352093	18.88333405	247.193609	89.33756888	9.242964467	28.31653993	17.27422168	21.74819162	11.37154746	534.9500899	209.7131542	156.3140253	322.0422913	41.98627489	136.613515	57.27893465	0.913814368	13.70467284	0.524747064	0.201640511	0.159906529	0.792287324	5.48E-02	14.81717777	5.28E-02	0.744775545	NA	NA	0.710313356	7.008605356	0.679148051	17.01075139	NA	5.681769501	NA	352.0811848
"7B, F1+"	2024	F+	F	7B	3	herbivory	direct	1	1	0	w12	0.138502647	1.709242509	4.844013982	160.4726178	11.55331941	10.1204907	17.63267355	0.69138601	0.553967434	0.377426654	0.279292554	2.582809284	1.962067714	0.745283537	1.302369901	6.739529642	1.682804566	1.180988159	38.11877749	18.05979377	9.285558611	23.50288567	4.726911846	0.626616076	0.368829728	0.016375682	0.190207533	NA	3.60E-03	2.73E-02	0.851911316	2.28E-02	1.835641956	2.39E-03	0.039295109	4.22E-04	6.19E-03	0.014968046	0.901803048	0.102598429	20.99527932	1.34E-02	0.414131844	NA	26.6526878
"7B, G1-"	2024	G-	G	7B	3	herbivory	indirect	0	1	1	w12	0	13.78921152	4.399847307	90.46262029	27.93226073	66.07051111	117.6813301	2.115961432	1.461804275	1.737025524	1.859501397	18.52283607	10.14370905	2.330037675	5.98872353	6.992556133	9.641017493	3.079697136	142.5858496	70.29078015	32.13025544	125.4454727	20.74476112	11.79768452	1.758415624	0.228168674	1.093430835	7.87E-02	0.200615188	0.16904952	0.377920573	4.96E-02	14.06821855	6.88E-02	1.399450158	NA	NA	0.152754415	6.088075748	0.472460477	5.203358865	2.64E-02	2.248578162	NA	169.5804629
"7B, G1+"	2024	G+	G	7B	3	herbivory	direct	1	1	0	w12	0.027219288	0.83089176	0.53832041	151.5899999	9.404281591	7.226335197	12.60881955	0.55221477	0.377132353	0.285568513	0.182945165	1.780521471	1.388948372	0.633694042	1.046194291	4.199426194	1.42447724	0.923026899	29.28214637	14.21565274	8.456161429	19.58075117	4.057556648	0.824889003	0.32423087	0.016125605	0.170073887	6.52E-03	2.47E-03	8.96E-03	0.658430795	1.60E-02	1.483893663	1.08E-03	0.017157997	NA	5.03E-03	0.008297219	0.56056582	0.073993586	14.7819132	8.00E-03	0.282492831	NA	23.11235785
"7B, H1+"	2024	H+	H	7B	3	herbivory	direct	1	1	0	w12	0.085321879	1.891234291	1.619702506	312.9175568	18.71369326	15.5127859	29.60127354	0.796135332	0.62249285	0.557353306	0.505851864	3.833743997	2.702037812	0.929825722	1.734237409	9.147707599	2.066604648	1.663412177	57.68307972	25.06172115	15.06516695	34.42439928	7.284352137	1.210975498	0.630095918	0.037089965	0.234003579	NA	1.07E-02	2.03E-02	1.410424776	3.18E-02	2.734130948	7.27E-03	0.130905924	9.23E-05	8.98E-03	0.011214379	0.931511358	0.150117835	37.70119348	1.04E-02	0.490196612	NA	29.47126369
"7B, I1+"	2024	I+	I	7B	3	herbivory	direct	1	1	0	w12	0.143238112	1.643512461	1.409025784	197.0045462	15.55653502	12.3722913	19.68939599	0.568163524	0.446278438	0.403124976	0.37498185	3.318484657	1.845645352	0.760956698	1.189680729	5.646224593	1.711806192	1.287675398	32.17400238	16.90098789	8.801045994	23.19584353	4.481163529	0.672863452	0.343149155	0.012024968	0.173654942	1.08E-02	4.68E-03	3.20E-02	1.067515354	2.84E-02	2.232820064	1.97E-03	0.03175418	1.10E-04	6.99E-03	0.005755297	0.766846648	0.144506695	20.96024039	1.18E-02	0.361356484	NA	20.98283899
"7B, J1-"	2024	J-	J	7B	3	herbivory	indirect	0	1	1	w12	0.04266094	14.06455823	2.845740152	28.84893724	21.34829711	28.07708145	14.21361916	2.304781714	2.224690089	1.7704299	3.51651404	33.8611584	13.78332087	1.036734704	5.083193663	9.457007052	7.129177201	2.079676636	27.75083587	26.34492707	16.02318007	52.42370915	8.613274441	5.280906882	1.009054685	0.086976095	0.70613274	5.22E-02	NA	5.80E-02	0.155290605	1.68E-02	1.914060663	NA	0.158165628	NA	NA	0.113198365	1.647486082	0.22994115	2.184329391	1.17E-02	1.935327688	2.48E-02	32.6059156
"7B, J1+"	2024	J+	J	7B	3	herbivory	direct	1	1	0	w12	0.049510513	7.565906098	4.058433743	490.8971175	31.02055758	21.89731752	49.19954897	2.318857876	2.218262501	1.558028748	2.082227678	20.02119596	8.316256721	2.160514089	4.834874674	17.01026162	3.593534323	2.007610725	95.90888923	38.35728906	20.30573287	59.31050358	12.34151014	2.736301954	1.119111224	0.090910536	0.594618842	2.87E-02	2.66E-02	3.77E-02	1.966269926	7.20E-02	4.275032429	3.52E-02	0.542527988	NA	NA	0.028752889	1.189109057	0.231477575	48.08510025	2.29E-02	0.920636627	NA	56.43331546
"7B, K1-"	2024	K-	K	7B	3	herbivory	indirect	0	1	1	w12	-0.016109099	0.798000208	0.72454354	14.09628768	2.177357192	4.106503526	1.585210322	0.248089173	0.11983599	0.155339758	0.103915226	0.598936587	1.164099329	0.310912504	0.460249042	0.5113623	2.4515882	0.631755095	38.29300077	13.14848462	11.30005263	17.26335656	2.750468221	0.306042163	0.208334163	0.019440743	0.154177578	2.08E-03	2.30E-03	5.17E-02	4.80E-02	7.69E-03	0.480803144	1.67E-03	0.030537179	1.30E-04	1.71E-03	0.003186093	0.283585518	0.034892623	0.336504427	2.31E-03	0.260837724	NA	23.09246103
"7B, K1+"	2024	K+	K	7B	3	herbivory	direct	1	1	0	w12	-0.000880201	0.99472558	0.956274332	151.0393665	7.687830504	5.360354531	8.694417936	0.437570091	0.238717874	0.298616315	0.156004942	1.726370643	1.666245815	0.559278327	0.825122262	4.383006886	3.267367869	1.063244256	52.69909147	19.79639332	17.49354674	24.5985493	4.329036382	0.330958541	0.164266476	0.017559083	0.108050225	3.41E-03	2.08E-03	3.65E-02	0.340860042	1.96E-02	0.8238116	1.22E-03	0.02181217	NA	2.59E-03	0.003821086	0.381194376	0.051797853	4.923606427	4.72E-03	0.242617171	NA	23.60451363
"7B, L1-"	2024	L-	L	7B	3	herbivory	indirect	0	1	1	w12	-0.049510513	2.298107509	3.652922409	74.82010686	7.820955686	8.933959683	4.943369942	1.37492135	0.51829641	0.452445156	0.36790162	3.879860085	5.916818209	1.075923862	1.740837245	2.865787674	3.759321938	1.178892703	43.49934156	20.84996403	13.65992185	34.25173487	4.989357818	0.827675594	0.931739057	0.029733688	0.214130415	1.29E-02	NA	4.25E-02	9.54E-02	1.21E-02	1.825653794	8.16E-03	0.13809558	NA	4.41E-03	0.015360436	1.058237907	0.091903986	0.760947945	5.57E-03	1.101722444	NA	30.26984978
"7B, L1+"	2024	L+	L	7B	3	herbivory	direct	1	1	0	w12	0.067346117	1.458522301	0.80166878	157.250833	10.75539503	10.2035167	15.2047487	0.612048144	0.456282239	0.346055221	0.277064119	2.301976023	1.725834343	0.614975111	1.206396937	4.565005599	1.952475425	1.351148104	28.17186187	17.23499806	11.72085698	21.63977933	5.175112099	0.573234809	0.286995842	0.011075033	0.150775785	4.29E-03	3.76E-03	2.18E-02	0.780328678	2.02E-02	1.891450699	1.75E-03	0.025400683	3.49E-04	7.17E-03	0.005990914	0.647111519	0.108251367	18.86950689	9.42E-03	0.309115617	NA	21.69185504
"7B, M1-"	2024	M-	M	7B	3	herbivory	indirect	0	1	1	w12	-0.049510513	3.73886151	3.054958261	12.02519841	11.87688358	15.24721354	22.67222895	0.524795855	0.374711567	0.573901163	0.675787835	4.81881614	2.252538374	0.484808843	1.597675191	1.22887082	2.126425539	0.841498232	53.42115232	20.1522113	9.312999923	36.97628738	6.464061495	0.814094305	0.596127166	0.143005665	0.413009919	6.51E-03	3.03E-02	2.22E-02	7.01E-02	7.73E-03	3.205721095	1.59E-02	0.281066573	NA	8.04E-03	0.015498114	1.748976923	0.085017518	0.887691472	NA	0.376011875	NA	44.71762716
"7B, M1+"	2024	M+	M	7B	3	herbivory	direct	1	1	0	w12	0.043544296	1.414230468	0.920691297	167.0872759	10.35602984	8.853857375	15.13677339	0.969036037	0.807580787	0.456202721	0.238553282	2.5994194	2.371595652	0.910962255	1.698936943	4.596625938	1.790903723	0.997271492	36.0252764	17.25481781	12.13429388	24.60796261	4.392370056	0.537873411	0.348811288	0.021868442	0.222847745	4.39E-03	4.73E-03	2.95E-02	0.727539295	2.57E-02	1.422921964	1.39E-03	0.034111006	NA	6.45E-03	0.003077708	0.676537033	0.092904139	10.96200852	1.52E-02	0.391411668	NA	24.18483215
"7B, N1-"	2024	N-	N	7B	3	herbivory	indirect	0	1	1	w12	0.121767721	1.505845374	0.536643809	28.35484184	4.451093066	5.400101411	7.109002607	0.550794405	0.297247535	0.248216907	0.31850614	2.56419726	1.252889731	0.521634288	1.022476639	1.36985668	0.742515485	0.536183506	19.64036642	11.43687115	5.23937004	20.09268839	2.851232746	0.876381742	0.173239097	0.019289945	0.132361185	1.04E-02	1.13E-02	3.10E-02	4.46E-02	6.30E-03	1.445224557	2.76E-03	0.055725736	NA	2.98E-03	0.012983413	0.77150416	0.045616002	1.026005478	NA	0.203753838	NA	23.24546567
"7B, N1+"	2024	N+	N	7B	3	herbivory	direct	1	1	0	w12	-0.002101446	1.757132199	1.698087621	92.59754136	7.421380486	6.093557877	9.4121058	1.078414762	0.709625788	0.457343217	0.300281253	2.909021358	2.041824358	0.739842342	1.791512949	3.026801329	1.075057737	0.651500316	17.31268714	10.58650583	6.401019813	17.72194035	3.230550367	0.51441125	0.353872297	0.011961259	0.214248253	5.87E-03	8.69E-03	2.60E-03	0.389948566	2.94E-02	0.95279574	8.97E-03	0.195888912	NA	3.11E-03	0.007247095	0.498178219	0.057653453	3.744035824	2.01E-02	0.450615901	NA	19.36113747
"7B, O1-"	2024	O-	O	7B	3	herbivory	indirect	0	1	1	w12	-0.020415482	1.097389401	0.841302603	6.220623043	3.823249599	5.472797889	2.614271997	0.178977721	0.106326048	0.147088142	0.251886191	1.219843293	0.74980943	0.241196806	0.535306155	0.613963544	1.576607393	0.41420298	9.174620791	9.542793545	4.711899561	16.97884406	2.264950561	1.33711701	0.424034167	0.025453871	0.170260128	8.28E-03	6.84E-03	1.85E-02	5.22E-02	4.80E-03	0.660449486	1.63E-03	0.049810482	NA	NA	0.01637365	0.597133109	0.033270106	0.189424859	NA	0.323280122	NA	8.532436063
"7B, O1+"	2024	O+	O	7B	3	herbivory	direct	1	1	0	w12	0.030047539	1.624535106	8.07597698	138.9768791	9.852026608	8.310613627	16.10905501	0.601258921	0.473410899	0.366037659	0.221252408	2.436306777	1.596105779	0.674019087	1.187513949	6.377340533	1.680066131	1.054816712	31.13142781	16.15094222	8.466302079	20.61262718	4.073544193	0.487519728	0.261922074	0.012523389	0.189620127	2.36E-03	3.43E-03	3.38E-02	0.632800982	2.43E-02	1.900722375	1.33E-03	0.030439207	2.94E-04	5.51E-03	0.003672546	0.737967112	0.111849777	12.81364198	1.11E-02	0.497044555	NA	27.48663716
"7B, P1-"	2024	P-	P	7B	3	herbivory	indirect	0	1	1	w12	0	1.390640052	0.380123337	4.919390083	4.777628132	6.753730053	8.948035864	0.160588397	0.094605746	0.148693296	0.240126525	1.470761167	0.915992514	0.263183724	0.486240315	0.427941566	1.212755252	0.57659867	26.43443458	13.77874957	5.571530225	24.25048444	3.089682033	0.39711311	0.110828359	0.014434828	0.113415041	NA	7.49E-03	1.22E-02	3.91E-02	4.40E-03	1.481334533	2.33E-03	0.090815204	1.25E-04	3.37E-03	0.006639302	0.614533918	0.062570965	0.418280235	2.52E-03	0.294730296	NA	27.29475574
"7B, P1+"	2024	P+	P	7B	3	herbivory	direct	1	1	0	w12	0.035937677	1.723980415	0.993499584	155.1308376	9.636568875	7.72999581	13.52646425	0.506827594	0.377333766	0.302174767	0.229004882	2.432529515	1.617373324	0.658571689	1.050116185	4.53248554	1.826219199	1.003260082	28.51330494	15.60388395	7.883365325	22.51977889	4.034332351	0.589749759	0.301338633	0.01386022	0.144595175	4.27E-03	2.97E-03	3.13E-02	0.58768575	1.46E-02	1.445421327	1.28E-03	0.026059755	5.26E-04	4.85E-03	0.017028645	0.640212207	0.085586286	12.15795632	8.18E-03	0.326827777	NA	25.17508481
"7B, Q1-"	2024	Q-	Q	7B	3	herbivory	indirect	0	1	1	w12	0.013699146	0.795039228	0.61019407	7.01594687	2.295236777	4.280247672	1.874000675	0.250080991	0.123334782	0.168829439	0.132035771	0.516426846	1.059821614	0.396083663	0.480259544	0.32379621	1.465741714	0.505620249	44.99092489	13.44460565	9.257139895	18.93452431	2.091210486	0.34431833	0.233110493	0.034966377	0.250494883	2.67E-03	2.27E-03	1.86E-02	2.50E-02	2.48E-03	0.427715391	9.38E-04	0.027834547	9.58E-05	2.23E-03	0.005531247	0.415889724	0.048317858	0.298188599	2.33E-03	0.301194059	NA	22.09729401
"7B, Q1+"	2024	Q+	Q	7B	3	herbivory	direct	1	1	0	w12	0.010814797	1.023005443	1.908122723	132.6350862	6.778901094	5.190902744	9.64241962	0.428865808	0.243531921	0.306823012	0.170473342	1.444013985	1.802164022	0.647384793	0.903560859	4.122418015	1.399017029	0.687664418	45.79645655	15.24527232	9.747597525	20.59502414	2.952355099	0.338864374	0.201967463	0.016649923	0.146479241	4.28E-03	1.50E-03	3.14E-02	0.466959009	2.22E-02	0.775089357	9.58E-04	0.016358804	2.52E-04	3.95E-03	0.004049831	0.327442245	0.066379589	6.917101344	4.58E-03	0.279969049	NA	24.71984515
"7B, R1-"	2024	R-	R	7B	3	herbivory	indirect	0	1	1	w12	0.035029616	4.741348522	1.343606893	24.99172465	11.21057738	20.34418738	9.043669858	0.824747715	0.7741177	0.711853022	1.17874803	9.045750924	3.009276976	1.113547279	2.383150933	2.493865152	2.519255357	0.946046612	67.0150583	24.90572626	11.92518171	54.28870522	7.388381669	4.75389244	0.895790324	0.093617227	1.461786189	4.03E-02	7.33E-02	5.42E-02	0.124954381	9.34E-03	1.457434706	NA	0.146874881	NA	NA	0.043487793	2.230097686	0.207288011	5.298928091	NA	0.75178972	NA	57.23086231
"7B, R1+"	2024	R+	R	7B	3	herbivory	direct	1	1	0	w12	0	1.647571979	0.755526584	131.6716662	12.1221544	10.11316915	18.03768687	0.634517874	0.514891218	0.362339943	0.282437698	2.76014573	1.830681941	0.728234993	1.228450676	3.768433951	1.519479135	1.205477647	22.92733631	16.38555549	9.484789671	20.09385446	5.187223709	0.80158694	0.281650158	0.013999669	0.166312074	9.80E-03	3.73E-03	3.23E-02	1.149343433	3.13E-02	2.431627268	2.49E-03	0.031618997	NA	9.84E-03	0.003549815	0.800568097	0.172923154	24.20164498	1.34E-02	0.323307111	NA	21.64334436
"7B, S1-"	2024	S-	S	7B	3	herbivory	indirect	0	1	1	w12	0	26.69210837	5.270765354	87.29341173	59.75670705	83.3153963	96.21627365	3.979138737	3.99356867	4.249319451	5.647694039	54.28328078	20.75863339	3.395724307	9.573028486	19.77449337	14.05558957	7.337023972	429.3453965	151.4302466	100.4556718	241.7598792	28.54867964	35.31214165	6.707435035	0.523014586	4.651224677	0.118460709	0.154853182	0.222897724	0.649850293	7.05E-02	11.00132772	NA	0.351469666	NA	3.52E-02	0.422587222	7.46307403	0.526579824	12.81212561	NA	2.997811433	5.67E-02	329.1448373
"7B, S1+"	2024	S+	S	7B	3	herbivory	direct	1	1	0	w12	-0.00226929	2.662254855	4.603916732	169.6720763	11.89313173	10.99828512	25.75079553	0.672229712	0.532752301	0.394892013	0.33235959	3.201587317	1.856524475	0.784700466	1.403614771	5.764281455	1.271889087	1.120222642	26.20700267	14.81260389	8.96715455	17.99009626	4.5496759	0.746827516	0.304047294	0.01682178	0.18098583	6.06E-03	3.60E-03	3.75E-02	0.962641266	3.13E-02	2.199039819	2.69E-03	0.026749617	NA	7.08E-03	0.003071556	0.678133318	0.142661617	21.12494447	2.04E-02	1.289087413	NA	19.21898348
"7B, T1-"	2024	T-	T	7B	3	herbivory	indirect	0	1	1	w12	0	11.40691539	2.856767429	56.29585537	26.05607686	38.64094898	24.98566696	2.018311655	1.197756059	1.399135648	2.747471747	16.67567797	9.608217221	1.629734467	4.20946662	5.053336484	11.21565006	3.93537235	150.6717436	70.383331	41.43084575	115.2014647	15.70432651	8.821715156	1.447799639	0.083930105	0.959988343	4.53E-02	9.61E-02	7.14E-02	0.393296162	1.50E-02	5.274169528	3.09E-02	0.776302696	NA	NA	0.122054889	2.066143002	0.29174335	2.996102552	NA	1.870599824	NA	93.66775298
"7B, T1+"	2024	T+	T	7B	3	herbivory	direct	1	1	0	w12	0.028961793	1.467857667	0.83930014	176.5388554	11.04769053	9.031179958	21.11199246	0.462594929	0.335387211	0.355989002	0.301988957	2.546353329	1.580620647	0.66244271	1.054306481	4.759748365	2.012368885	1.062037992	38.88863185	17.05646523	13.69796084	20.80294783	4.426860682	0.632686979	0.287219684	0.015226495	0.159836445	6.02E-03	3.93E-03	1.28E-02	0.886593476	1.89E-02	1.323248101	7.64E-04	0.014299474	2.86E-04	6.99E-03	0.005161151	0.542567311	0.097611748	12.95286744	9.90E-03	0.332892255	NA	27.62793349
"7B, U1-"	2024	U-	U	7B	3	herbivory	indirect	0	1	1	w12	0.092805927	1.219405323	0.269791124	9.226262429	6.584079747	10.3404301	4.660994029	0.315948222	0.158028025	0.248823528	0.248263749	1.80644657	1.044896778	0.384834295	0.867389332	0.699782368	1.412587803	0.814247255	41.69653468	20.50241538	7.87740223	37.6898761	4.7226552	0.950785294	0.212489225	0.02423591	0.10857226	3.69E-03	1.05E-02	2.80E-02	6.96E-02	5.76E-03	2.976015225	6.36E-03	0.149966929	NA	3.93E-03	0.013299847	1.371254697	0.090081661	0.374641946	NA	0.449343385	NA	33.39990342
